artistid|artist|songname|releasename|workid|recordingid|release_group|releasedate|label_cnt|country_cnt|rating
825|The Rolling Stones|Almost Hear You Sigh|The Singles Collection 1971-2006: 45 x 45s|12462588|12520240|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Angie|The Singles Collection 1971-2006: 45 x 45s|5652941|5652941|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Angie|The Singles Collection 1971-2006: 45 x 45s|5652941|12520245|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Beast of Burden|The Singles Collection 1971-2006: 45 x 45s|12429576|12520189|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Beast of Burden|The Singles Collection 1971-2006: 45 x 45s|12429576|12520206|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Beast of Burden|The Singles Collection 1971-2006: 45 x 45s|12429576|12520244|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Before They Make Me Run|The Singles Collection 1971-2006: 45 x 45s|12459053|12520336|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Bitch|The Singles Collection 1971-2006: 45 x 45s|224906|12520166|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Break the Spell|The Singles Collection 1971-2006: 45 x 45s|12614585|12520241|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Brown Sugar|The Singles Collection 1971-2006: 45 x 45s|6788069|12520165|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Emotional Rescue|The Singles Collection 1971-2006: 45 x 45s|12459427|12520195|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Emotional Rescue|The Singles Collection 1971-2006: 45 x 45s|12459427|12520236|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Fool to Cry|The Singles Collection 1971-2006: 45 x 45s|625527|12520182|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Fool to Cry|The Singles Collection 1971-2006: 45 x 45s|625527|12520185|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Fool to Cry|The Singles Collection 1971-2006: 45 x 45s|625527|12520246|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Gimme Shelter|The Singles Collection 1971-2006: 45 x 45s|382868|12520308|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Hang Fire|The Singles Collection 1971-2006: 45 x 45s|12459539|12520203|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Harlem Shuffle|The Singles Collection 1971-2006: 45 x 45s|7025700|12520218|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Harlem Shuffle|The Singles Collection 1971-2006: 45 x 45s|7025700|12520220|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Harlem Shuffle|The Singles Collection 1971-2006: 45 x 45s|7025700|12520221|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Harlem Shuffle|The Singles Collection 1971-2006: 45 x 45s|7025700|12520253|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Harlem Shuffle|The Singles Collection 1971-2006: 45 x 45s|7025700|12520255|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Harlem Shuffle|The Singles Collection 1971-2006: 45 x 45s|7025700|12520268|1076914|2011-4-8|1|1|0
825|The Rolling Stones|I Just Wanna Make Love to You|The Singles Collection 1971-2006: 45 x 45s|1469749|12520260|1076914|2011-4-8|1|1|0
825|The Rolling Stones|It's Only Rock 'n' Roll (but I Like It)|The Singles Collection 1971-2006: 45 x 45s|602630|602630|1076914|2011-4-8|1|1|0
825|The Rolling Stones|It's Only Rock 'n' Roll (but I Like It)|The Singles Collection 1971-2006: 45 x 45s|602630|12520238|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Like a Rolling Stone|The Singles Collection 1971-2006: 45 x 45s|6541532|12520296|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Like a Rolling Stone|The Singles Collection 1971-2006: 45 x 45s|6541532|12520299|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Miss You|The Singles Collection 1971-2006: 45 x 45s|109077|12520186|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Miss You|The Singles Collection 1971-2006: 45 x 45s|109077|12520188|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Miss You|The Singles Collection 1971-2006: 45 x 45s|109077|12520217|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Miss You|The Singles Collection 1971-2006: 45 x 45s|109077|12520229|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Miss You|The Singles Collection 1971-2006: 45 x 45s|109077|12520247|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Miss You|The Singles Collection 1971-2006: 45 x 45s|109077|12520327|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Mixed Emotions|The Singles Collection 1971-2006: 45 x 45s|12462153|12520225|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Mixed Emotions|The Singles Collection 1971-2006: 45 x 45s|12462153|12520227|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Mixed Emotions|The Singles Collection 1971-2006: 45 x 45s|12462153|12520243|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Play With Fire|The Singles Collection 1971-2006: 45 x 45s|357711|12520261|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Play With Fire|The Singles Collection 1971-2006: 45 x 45s|357711|12520264|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Respectable|The Singles Collection 1971-2006: 45 x 45s|12446800|12520191|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971-2006: 45 x 45s|12462558|12520230|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971-2006: 45 x 45s|12462558|12520232|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971-2006: 45 x 45s|12462558|12520233|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971-2006: 45 x 45s|12462558|12520234|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971-2006: 45 x 45s|12462558|12520235|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971-2006: 45 x 45s|12462558|12520250|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971-2006: 45 x 45s|12462558|12520252|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971-2006: 45 x 45s|12462558|12520267|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Rough Justice|The Singles Collection 1971-2006: 45 x 45s|12543122|12520329|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Ruby Tuesday|The Singles Collection 1971-2006: 45 x 45s|277644|12520263|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Start Me Up|The Singles Collection 1971-2006: 45 x 45s|185377|12520199|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Sway|The Singles Collection 1971-2006: 45 x 45s|224902|12520169|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Sympathy for the Devil|The Singles Collection 1971-2006: 45 x 45s|198360|12520259|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Terrifying|The Singles Collection 1971-2006: 45 x 45s|12614582|12520249|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Terrifying|The Singles Collection 1971-2006: 45 x 45s|12614582|12520251|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Time Is on My Side|The Singles Collection 1971-2006: 45 x 45s|4378180|12520207|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Tumbling Dice|The Singles Collection 1971-2006: 45 x 45s|6788059|12520170|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Tumbling Dice|The Singles Collection 1971-2006: 45 x 45s|6788059|12520228|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Under My Thumb|The Singles Collection 1971-2006: 45 x 45s|435908|12520209|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Undercover of the Night|The Singles Collection 1971-2006: 45 x 45s|12460142|12520210|1076914|2011-4-8|1|1|100
825|The Rolling Stones|Undercover of the Night|The Singles Collection 1971-2006: 45 x 45s|12460142|12520212|1076914|2011-4-8|1|1|80
825|The Rolling Stones|Undercover of the Night|The Singles Collection 1971-2006: 45 x 45s|12460142|12520266|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Undercover of the Night|The Singles Collection 1971-2006: 45 x 45s|12460142|12520271|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Waiting on a Friend|The Singles Collection 1971-2006: 45 x 45s|12460097|12520201|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Waiting on a Friend|The Singles Collection 1971-2006: 45 x 45s|12460097|12520248|1076914|2011-4-8|1|1|0
825|The Rolling Stones|When the Whip Comes Down|The Singles Collection 1971-2006: 45 x 45s|12458149|12520190|1076914|2011-4-8|1|1|0
825|The Rolling Stones|When the Whip Comes Down|The Singles Collection 1971-2006: 45 x 45s|12458149|12520192|1076914|2011-4-8|1|1|0
825|The Rolling Stones|Wild Horses|The Singles Collection 1971-2006: 45 x 45s|224903|12520168|1076914|2011-4-8|1|1|0
825|The Rolling Stones|You Can’t Always Get What You Want|The Singles Collection 1971-2006: 45 x 45s|245459|12520265|1076914|2011-4-8|1|1|0
825|The Rolling Stones|2000 Light Years From Home|The Singles Collection 1971–2006: 45 x 45s|306567|12520257|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Ain’t Too Proud to Beg|The Singles Collection 1971–2006: 45 x 45s|784846|12520180|1076914|2011-4-8|2|2|0
825|The Rolling Stones|All Down the Line|The Singles Collection 1971–2006: 45 x 45s|8235437|12520173|1076914|2011-4-8|2|2|0
825|The Rolling Stones|All Down the Line|The Singles Collection 1971–2006: 45 x 45s|8235437|12520298|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Almost Hear You Sigh|The Singles Collection 1971–2006: 45 x 45s|12462588|12520240|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Angie|The Singles Collection 1971–2006: 45 x 45s|5652941|5652941|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Angie|The Singles Collection 1971–2006: 45 x 45s|5652941|12520245|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Beast of Burden|The Singles Collection 1971–2006: 45 x 45s|12429576|12520189|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Beast of Burden|The Singles Collection 1971–2006: 45 x 45s|12429576|12520206|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Beast of Burden|The Singles Collection 1971–2006: 45 x 45s|12429576|12520244|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Before They Make Me Run|The Singles Collection 1971–2006: 45 x 45s|12459053|12520336|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Bitch|The Singles Collection 1971–2006: 45 x 45s|224906|12520166|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Break the Spell|The Singles Collection 1971–2006: 45 x 45s|12614585|12520241|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Brown Sugar|The Singles Collection 1971–2006: 45 x 45s|6788069|12520165|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Emotional Rescue|The Singles Collection 1971–2006: 45 x 45s|12459427|12520195|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Emotional Rescue|The Singles Collection 1971–2006: 45 x 45s|12459427|12520236|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Fool to Cry|The Singles Collection 1971–2006: 45 x 45s|625527|12520182|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Fool to Cry|The Singles Collection 1971–2006: 45 x 45s|625527|12520185|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Fool to Cry|The Singles Collection 1971–2006: 45 x 45s|625527|12520246|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Gimme Shelter|The Singles Collection 1971–2006: 45 x 45s|382868|12520308|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Hang Fire|The Singles Collection 1971–2006: 45 x 45s|12459539|12520203|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Harlem Shuffle|The Singles Collection 1971–2006: 45 x 45s|7025700|12520218|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Harlem Shuffle|The Singles Collection 1971–2006: 45 x 45s|7025700|12520220|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Harlem Shuffle|The Singles Collection 1971–2006: 45 x 45s|7025700|12520221|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Harlem Shuffle|The Singles Collection 1971–2006: 45 x 45s|7025700|12520253|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Harlem Shuffle|The Singles Collection 1971–2006: 45 x 45s|7025700|12520255|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Harlem Shuffle|The Singles Collection 1971–2006: 45 x 45s|7025700|12520268|1076914|2011-4-8|2|2|0
825|The Rolling Stones|I Just Wanna Make Love to You|The Singles Collection 1971–2006: 45 x 45s|1469749|12520260|1076914|2011-4-8|2|2|0
825|The Rolling Stones|It's Only Rock 'n' Roll (but I Like It)|The Singles Collection 1971–2006: 45 x 45s|602630|602630|1076914|2011-4-8|2|2|0
825|The Rolling Stones|It's Only Rock 'n' Roll (but I Like It)|The Singles Collection 1971–2006: 45 x 45s|602630|12520238|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Like a Rolling Stone|The Singles Collection 1971–2006: 45 x 45s|6541532|12520296|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Like a Rolling Stone|The Singles Collection 1971–2006: 45 x 45s|6541532|12520299|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Miss You|The Singles Collection 1971–2006: 45 x 45s|109077|12520186|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Miss You|The Singles Collection 1971–2006: 45 x 45s|109077|12520188|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Miss You|The Singles Collection 1971–2006: 45 x 45s|109077|12520217|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Miss You|The Singles Collection 1971–2006: 45 x 45s|109077|12520229|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Miss You|The Singles Collection 1971–2006: 45 x 45s|109077|12520247|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Miss You|The Singles Collection 1971–2006: 45 x 45s|109077|12520327|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Mixed Emotions|The Singles Collection 1971–2006: 45 x 45s|12462153|12520225|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Mixed Emotions|The Singles Collection 1971–2006: 45 x 45s|12462153|12520227|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Mixed Emotions|The Singles Collection 1971–2006: 45 x 45s|12462153|12520243|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Play With Fire|The Singles Collection 1971–2006: 45 x 45s|357711|12520261|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Play With Fire|The Singles Collection 1971–2006: 45 x 45s|357711|12520264|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Respectable|The Singles Collection 1971–2006: 45 x 45s|12446800|12520191|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971–2006: 45 x 45s|12462558|12520230|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971–2006: 45 x 45s|12462558|12520232|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971–2006: 45 x 45s|12462558|12520233|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971–2006: 45 x 45s|12462558|12520234|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971–2006: 45 x 45s|12462558|12520235|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971–2006: 45 x 45s|12462558|12520250|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971–2006: 45 x 45s|12462558|12520252|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Rock and a Hard Place|The Singles Collection 1971–2006: 45 x 45s|12462558|12520267|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Rough Justice|The Singles Collection 1971–2006: 45 x 45s|12543122|12520329|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Ruby Tuesday|The Singles Collection 1971–2006: 45 x 45s|277644|12520263|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Start Me Up|The Singles Collection 1971–2006: 45 x 45s|185377|12520199|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Sway|The Singles Collection 1971–2006: 45 x 45s|224902|12520169|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Sympathy for the Devil|The Singles Collection 1971–2006: 45 x 45s|198360|12520259|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Terrifying|The Singles Collection 1971–2006: 45 x 45s|12614582|12520249|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Terrifying|The Singles Collection 1971–2006: 45 x 45s|12614582|12520251|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Time Is on My Side|The Singles Collection 1971–2006: 45 x 45s|4378180|12520207|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Tumbling Dice|The Singles Collection 1971–2006: 45 x 45s|6788059|12520170|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Tumbling Dice|The Singles Collection 1971–2006: 45 x 45s|6788059|12520228|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Under My Thumb|The Singles Collection 1971–2006: 45 x 45s|435908|12520209|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Undercover of the Night|The Singles Collection 1971–2006: 45 x 45s|12460142|12520210|1076914|2011-4-8|2|2|100
825|The Rolling Stones|Undercover of the Night|The Singles Collection 1971–2006: 45 x 45s|12460142|12520212|1076914|2011-4-8|2|2|80
825|The Rolling Stones|Undercover of the Night|The Singles Collection 1971–2006: 45 x 45s|12460142|12520266|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Undercover of the Night|The Singles Collection 1971–2006: 45 x 45s|12460142|12520271|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Waiting on a Friend|The Singles Collection 1971–2006: 45 x 45s|12460097|12520201|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Waiting on a Friend|The Singles Collection 1971–2006: 45 x 45s|12460097|12520248|1076914|2011-4-8|2|2|0
825|The Rolling Stones|When the Whip Comes Down|The Singles Collection 1971–2006: 45 x 45s|12458149|12520190|1076914|2011-4-8|2|2|0
825|The Rolling Stones|When the Whip Comes Down|The Singles Collection 1971–2006: 45 x 45s|12458149|12520192|1076914|2011-4-8|2|2|0
825|The Rolling Stones|Wild Horses|The Singles Collection 1971–2006: 45 x 45s|224903|12520168|1076914|2011-4-8|2|2|0
825|The Rolling Stones|You Can’t Always Get What You Want|The Singles Collection 1971–2006: 45 x 45s|245459|12520265|1076914|2011-4-8|2|2|0
825|The Rolling Stones|(I Can’t Get No) Satisfaction|GRRR!|357708|246837|1201539|2012-11-12|2|2|90
825|The Rolling Stones|(I Can’t Get No) Satisfaction|GRRR!|357708|14077594|1201539|2012-11-12|1|1|90
825|The Rolling Stones|2000 Light Years From Home|GRRR!|306567|14243088|1201539|2012-11-12|1|1|90
825|The Rolling Stones|Almost Hear You Sigh|GRRR!|12462588|14243127|1201539|2012-11-12|1|1|90
825|The Rolling Stones|Angie|GRRR!|5652941|14077617|1201539|2012-11-12|3|3|90
825|The Rolling Stones|As Tears Go By|GRRR!|452273|246843|1201539|2012-11-12|3|3|90
825|The Rolling Stones|Beast of Burden|GRRR!|12429576|14077624|1201539|2012-11-12|3|3|90
825|The Rolling Stones|Bitch|GRRR!|224906|14243102|1201539|2012-11-12|1|1|90
825|The Rolling Stones|Brown Sugar|GRRR!|6788069|14077614|1201539|2012-11-12|3|3|90
825|The Rolling Stones|Come On|GRRR!|7621504|14077589|1201539|2012-11-12|1|1|90
825|The Rolling Stones|Come On|GRRR!|7621504|14243061|1201539|2012-11-12|2|2|90
825|The Rolling Stones|Don’t Stop|GRRR!|12726467|14077636|1201539|2012-11-12|3|3|90
825|The Rolling Stones|Doo Doo Doo Doo Doo (Heartbreaker)|GRRR!|12451376|14077619|1201539|2012-11-12|1|1|90
825|The Rolling Stones|Doom and Gloom|GRRR!|12641510|14077637|1201539|2012-11-12|1|1|90
825|The Rolling Stones|Doom and Gloom|GRRR!|12641510|14243139|1201539|2012-11-12|2|2|90
825|The Rolling Stones|Emotional Rescue|GRRR!|12459427|14077625|1201539|2012-11-12|1|1|90
825|The Rolling Stones|Emotional Rescue|GRRR!|12459427|14243116|1201539|2012-11-12|2|2|90
825|The Rolling Stones|Fool to Cry|GRRR!|625527|14077621|1201539|2012-11-12|3|3|90
825|The Rolling Stones|Get Off of My Cloud|GRRR!|435909|14077596|1201539|2012-11-12|3|3|90
825|The Rolling Stones|Gimme Shelter|GRRR!|382868|245451|1201539|2012-11-12|3|3|90
825|The Rolling Stones|Harlem Shuffle|GRRR!|7025700|14077631|1201539|2012-11-12|1|1|90
